index	rating	review	label
1662	5.0	I was super hesitant to buy AirPods	0.0
1663	5.0	 I thought they were aesthetically I’m appealing they reminded me of Qtips	1.0
1664	5.0	 But I ended up actually really loving these	1.0
1665	5.0	 They charge super fast and they aren’t IN my ear	1.0
1666	5.0	 Once you open the case they were automatically connected to my phone	1.0
1667	5.0	 I didn’t have to do any setup	1.0
1668	5.0	 The cons are they are not noise cancelling and you have to take them out to talk to someone unless you can hear through them	1.0
1669	5.0	 My bf says they fall out a lot	1.0
1670	5.0	 I think everyone’s ear anatomy is just different	1.0
1671	5.0	 Yes, they were noise cancelling and had this cool hear through function but they wouldn’t stay in, especially my left ear	1.0
1672	5.0	If you buy these make sure when you buy it says sold and shipped by Amazon	1.0
1673	5.0	 Do not buy from other sellers because you will get fake AirPods	1.0
1674	5.0	 If you buy from Amazon you will get authentic AirPods for less than you would buy at Apple stores	1.0
1675	5.0	 These have great sound and great battery life	1.0
1676	5.0	 Of course, the more you use them the quicker the battery life would diminish	1.0
1677	5.0	 These are great if you iPhone 7 or greater because there is no earphone/headphone jack and can make it so that you can listen and charge at the same time	1.0
1678	5.0	 A main reason I got this	1.0
1679	3.0	I expected to be jumping for joy when I put these pods in my ears	1.0
1680	3.0	 The sound is fine, not superior to my wired ones	1.0
1681	3.0	 I tried to adjust volume by asking Siri to lower the volume and her reply was it’s already high	0.0
1682	3.0	I’m hoping minor headaches are not a permanent part of the joy of using them	1.0
1683	3.0	I’ll update when things change	1.0
1684	2.0	I thought I grabbed a good deal but it was too good to be true	1.0
1685	2.0	At first when I would take the right AirPod out of the case & it would pop up on my notifications, it would glitch as if was unsure if I took it out or not	1.0
1686	2.0	 an update was giving hoping it would fix the issue but it did not	1.0
1687	2.0	I ended up putting both headphones on and it sounded like a bad stereo	0.0
1688	2.0	 The music wasn’t synced	0.0
1689	2.0	 It was just a hot mess	0.0
1690	4.0	It’s been about three months since I’ve been using my AirPods and aside from memeing with them on the daily, I’ve enjoyed them a great deal	1.0
1691	4.0	 They work really well	1.0
1692	4.0	 the mic transmits my voice well when I call and the sound quality as well as latency is basically the same as using good quality wired earbuds	1.0
1693	4.0	 One thing I’ve noticed is that the case and AirPods are prone to getting weird dirt particles attached to them and stains are a pain to clean	0.0
1694	4.0	 They are white after all soooo makes sense	1.0
1695	4.0	Although the sound quality is really good; around this time I’ve started experiencing weird disconnects and lag	1.0
1696	4.0	 Like the signal is getting disrupted but it only really happens when I’m on break at work	1.0
1697	4.0	 At home or when I’m out and about nothing really happens except for a long delay before they sync with my phone	1.0
1698	4.0	 Battery life seems okay	1.0
1699	4.0	 I think it’s bothersome how I basically have to always leave the case and pods on a charger or they die when they’re not in use	1.0
1700	4.0	 The case I kind of get, but I don’t know why the pods get drained when they’re not connected/playing	0.0
1701	4.0	 Overall I’m satisfied with my purchase	1.0
1702	4.0	 the slight cons don’t really change much for me since I mainly use them when I’m making commutes from home to work or from my room to the bathroom	1.0
1703	4.0	 If you’re an apple person or you wanna buy them just so you can be like “sorry; i didn’t catch that airpods	1.0
1704	3.0	The best thing about these earbuds is how easy they are to use, specifically how they automatically connect to and switch between the devices you’re using	1.0
1705	3.0	 Can seamlessly switch from iPhone to laptop to iPad	1.0
1706	3.0	The shortcomings of these earbuds include	1.0
1707	3.0	 Although the tap controls are customizable, there are some key functions that are missing	0.0
1708	3.0	 Mute/unmute is the most obvious missing function	0.0
1709	3.0	 The sound is good, but far from great	1.0
1710	3.0	 The charging case is very slippery, making it very likely that it will slip out of your pocket	1.0
1711	3.0	 I lost my first pair of these because the case slipped out of my gym shorts pocket when I sat down	0.0
1712	5.0	I considered buying the new Air Pod but when I saw that I could get 2 pairs of these for the price of 1 Pro, I ended up doing just that by buying a pair for my wife and I	1.0
1713	5.0	 While I am sure the noise cancellation feature in the Pros is great, these work perfectly well for our needs, and particularly good and handy for talking on the phone	1.0
1714	5.0	 My wife and I also used them on a plane and while we could definitely hear engine noise	0.0
1715	5.0	we were both happy with the sound/quality and even more happy with the price	1.0
1716	5.0	I have had AirPods since day one, after 4 years the battery went dead	1.0
1717	5.0	 4 years so that speaks for the value and the endurance of the product	1.0
1718	5.0	 On top of that Amazon comes in at the absolute lowest price you can find	1.0
1719	5.0	 Buy them and I promise you will not regret the purchase	1.0
1720	5.0	Amazon is the the place you want to purchase this product	1.0
1721	5.0	you will not find a better price or product guarantee	1.0
1722	5.0	I use it predominantly playing golf, which does stress the limits of the device	0.0
1723	5.0	 If I move too far from the iPhone it’s linked too, it’ll cut in and out, or off entirely	0.0
1724	5.0	 It’s not a fair criticism, but it’s my particular use	1.0
1725	5.0	 It’s also odd, when at a distance, the music will tune in and out depending on the position of my head while putting	1.0
1726	5.0	 Again, most people won’t care	1.0
1727	5.0	 if Apple can improve this, it’ll probably help in other situations	1.0
1728	5.0	 Great sound otherwise and the earbuds are very comfortable over long usage spans	1.0
1729	5.0	It took me a long time to buy into these wireless earphones	1.0
1730	5.0	 I had another pair and quite frankly the pairing to the Bluetooth was terrible sound quality wasn’t great and the battery was awful	0.0
1731	5.0	 I finally broke down and bought these and could not be more impressed	0.0
1732	5.0	 The sound quality is great and the battery life is amazing	1.0
1733	5.0	I got these for my daughter for Christmas	1.0
1734	5.0	 I really wanted to spend less and buy another brand	1.0
1735	5.0	She wanted the real deal	1.0
1736	5.0	She LOVES them	1.0
1737	5.0	 I tried them on and couldn't believe the sound quality	1.0
1738	5.0	 You can charge the case, she can charge her pods on that case	1.0
1739	5.0	 Also, she has found a way to track them if she can't find them	1.0
1740	5.0	 I'm glad I paid the extra for these - the extra price was worth it	1.0
1741	5.0	 She wears them a lot	1.0
1742	2.0	I loved them So much	1.0
1743	2.0	 Then almost 7 months in the left earbud barely has sound	0.0
1744	2.0	 The sound is so low like a whisper	0.0
1745	2.0	 I’m so sad	0.0
1746	2.0	 I spent so much on these babies I should have bought the fricken warranty	1.0
1747	5.0	Simply a nice upgrade to what I had purchased before	1.0
1748	5.0	 Charging case with a cable or via wifi	1.0
1749	5.0	 I just plug the little case in, no issues there and just 1-2 times per week	1.0
1750	5.0	 These are the first generation and for my ears	1.0
1751	5.0	 they are fine	1.0
1752	5.0	 they fit	1.0
1753	5.0	 I am very happy with NOT spending more and getting such a quality earphone	1.0
1754	5.0	 They have worked fine for zoom meetings, walking conversations, and for watching movies at home from my ipad	1.0
1755	5.0	 They easily pop up on your bluetooth screen for whatever device you are using	1.0
1756	5.0	I had AirPods 2 years ago gifted from friend	1.0
1757	5.0	 I love the wireless & battery life	1.0
1758	5.0	 The sound quality & removing one ear to stop it from playing	1.0
1759	5.0	I just don’t like any other wireless earphones	0.0
1760	5.0	 My AirPods gave out they been through a lot the past 3 years	1.0
1761	5.0	 One ear stopped working , I saw this on sale & purchased it last night got it this Morning	1.0
1762	5.0	 Love it	1.0
1763	5.0	 Also I got the warranty doesn’t hurt to have protection if one ear fails	1.0
1764	5.0	 I really like the way the Apple AirPods fit in my ear and they are so light I can hardly tell they are there but they fit snuggly so it would take a lot to dislodge them	1.0
1765	5.0	 Just be careful taking off a sweatshirt or shirt as they will fall out	0.0
1766	5.0	These Apple airpods were a Christmas gift for my teenage granddaughter and she told me they are totally awesome	1.0
1767	5.0	 She uses them all the time	1.0
1768	5.0	 the noise cancelling feature cancels the family voices right out	1.0
1769	5.0	 We now have to make monkey motions or stand on our heads to get her attention	1.0
1770	5.0	 Oh, and the battery life is great	1.0
1771	2.0	This is my second pair after losing the first	1.0
1772	2.0	 Why for the love of god do we keep buying this product after losing them easily and they stop working so quickly	0.0
1773	2.0	 I can’t tell you how many troubleshooting videos I’ve watched for these things	0.0
1774	2.0	 Apple - be better, your quality has absolutely tanked over the years	1.0
1775	5.0	For ear buds they're great	1.0
1776	5.0	 I don't know if it's Apple Music or Airpods but some of the music I've been listening to for years sound a little different	1.0
1777	5.0	 they're much clearer and the mix is a little different, in a good way	1.0
1778	5.0	 It's like listening to them for the first time	1.0
1779	5.0	 you can't use the airpods as a microphone if you want to use it to make videos or speak into your voice recorder	0.0
1780	5.0	 They won't work	0.0
1781	5.0	I bough Airpods 3 from Apple directly and returned within a few days	0.0
1782	5.0	 I was hoping to upgrade from Airpods 2 but they had a terrible fit	0.0
1783	5.0	 Airpods 2 have a great fit, good battery life	1.0
1784	5.0	 The sound is okay not that great for music compared to Airpods 3	1.0
1785	5.0	 But the fit to me is more important	1.0
1786	5.0	 Airpods 3 causes ear pain and falls off from ear compared to 2	0.0
1787	3.0	The AirPods them themselves are gen 2 but the AirPods case in gen 1	0.0
1788	3.0	 To be honest I regret buying them from here I should have bought them from the apple store	0.0
1789	3.0	 Also the serial number if you search up the serial number on the case it shows up airpods gen 1	0.0
1790	3.0	for the AirPods themselves it shows gen 2	1.0
1791	3.0	 Like I just wanna know why would anyone do this especially Amazon	0.0
1792	3.0	 This is a crazy scam to be honest	0.0
1793	5.0	Great experience	1.0
1794	5.0	 Second pair, as the first ever pair I had got destroyed by my washing machine	1.0
1795	5.0	 Overall great headphones, they're real yes	1.0
1796	5.0	 Sound great, I wear them at the gym and while working and the battery life has never been a problem for me	1.0
1797	5.0	 I workout for about 2 hours and they aren't close to dying, and then I put them in the case and I'm good	1.0
1798	5.0	 Got them on sale for about $100 so it was a good deal	1.0
1799	2.0	Opened it for the first time and Bluetooth’d to my daughters phone and it says “daddy’s AirPods”	0.0
1800	2.0	These were told they would be new	0.0
1801	2.0	 they obviously aren’t	0.0
1802	5.0	I have the Samsung Galaxy S9, and these pair well with the phone	1.0
1803	5.0	 Definitely NOT noise cancelling which is fine	0.0
1804	5.0	 However, I use my Bose Soundsport wireless for the gym and other places where I want noise cancellation	1.0
1805	5.0	The airpods are not snug in my ear	0.0
1806	5.0	so far they have not fallen out - though I am hesitant to wear them jogging	1.0
1807	5.0	 The Bose are better for that	0.0
1808	5.0	 Overall, a very good product	1.0
1809	5.0	First, I bought “cheaper” brands because I didn’t want to spend $100+ dollars for headphones	0.0
1810	5.0	 However-I needed up spending MORE because the Cheap Ones didn’t Work	1.0
1811	5.0	 So, Finally just ordered these	1.0
1812	5.0	 WOW, What a Difference	1.0
1813	5.0	 LOVE that they turn on IMMEDIATELY when u place into your ears	1.0
1814	5.0	 Sound quality awesome	1.0
1815	5.0	 Battery life not as long as I’d like~so I bought 2	1.0
1816	5.0	 Now I ALWAYS have a fresh pair to use	1.0
1817	5.0	 Don’t make same mistake I did	1.0
1818	1.0	At the beginning the AirPods were great	1.0
1819	1.0	 But after 3 weeks the sound got lower and lower	0.0
1820	1.0	 If I have my phone on medium volumen I can’t hear anything	0.0
1821	1.0	 I have to have them on high volume to be able to hear the music	0.0
1822	1.0	 At the beginning it wasn’t like that	0.0
1823	1.0	 And I have tried other headphones and the other headphones work just fine with my phone	1.0
1824	1.0	 So I’m sure it’s the AirPods	0.0
1825	1.0	 I will try to go to the Apple store to see if they can fix them	1.0
1826	5.0	I think they're great	1.0
1827	5.0	 I've tried a couple of others trying to save money	1.0
1828	5.0	 My main purpose is to use them for phone calls	1.0
1829	5.0	 People that I spoke to with other cheaper models by other manufactures allowed me to hear ok but callers on the other end said the quality was terrible	0.0
1830	5.0	 With these, people on the other end say that the quality is perfect	1.0
1831	5.0	 They're great with music too	1.0
1832	1.0	this set of airpods has never given more than 45 minutes of battery time and now, just over a year of use and I am getting only 20 minutes	0.0
1833	1.0	 I find that unacceptable	0.0
1834	5.0	Very good earbuds, I’m very picking about earbuds since some hurt my ears	1.0
1835	5.0	I’m able to wear these for hours and forget that I am even wearing them	1.0
1836	5.0	 One problem is that when I first got them they wouldn’t charge and they would randomly disconnect and randomly connect for no reason	0.0
1837	5.0	 Hasn’t happened in 2 years but it was a problem that is still happening to people that buy these AirPods	0.0
1838	5.0	 Still highly recommend them	1.0
1839	2.0	 Would not recommend if you work manual labor	1.0
1840	2.0	 Thought Apple made good products	1.0
1841	2.0	 I would recommend getting the cheaper type earbuds	0.0
1842	2.0	 These didn’t last me 4 months	0.0
1843	2.0	 Volume just gets lower and lower with each week of use, mic is not working as good either	0.0
1844	2.0	 Tried to keep them clean every day 	1.0
1845	2.0	 I can’t stand the fact that I can no longer hear anything add more than what seems to be 25% volume	0.0
1846	2.0	 Pretty disappointing an apple	0.0
1847	1.0	First, they don’t stay in my ears	0.0
1848	1.0	 Second, the case looks like dental floss	0.0
1849	1.0	 Third, the battery life sucks	0.0
1850	1.0	 Fourth - and the BUYER BEWARE - is the left AirPod stopped working after 1 month	0.0
1851	1.0	 “left AirPod not working” it’s been a chronic problem for YEARS	0.0
1852	1.0	 So far none of the fixes have worked - resetting, restarting device, etc	0.0
1853	1.0	 The phone says both L and R are charged 100%, but the iPhone podcast app says the left is 5% charged	0.0
1854	1.0	 Don’t recommend	0.0
1855	1.0	 Regret the purchase	0.0
1856	1.0	 If Apple remedies the problem, I’ll revise the review	1.0
1857	1.0	 They’d be great - if they worked	1.0
1858	4.0	I like that they don't have a chord	1.0
1859	4.0	they could be improved by making them easier to stay in my ears	0.0
1860	4.0	 I'm used to in ear monitors that fit snugly down in my ear canal	0.0
1861	4.0	 It has taken me a couple of weeks to figure out the best way to put them in my ears, so they don't fall out	1.0
1862	4.0	 The noise cancellation is nonexistent	0.0
1863	4.0	 I have some bluetooth headphones that work much better than these	1.0
1864	4.0	 When I'm wearing these airpods I know if someone is talking to me	1.0
1865	4.0	 If I want to drown out the noise, I'll have to wear my headphones instead	0.0
1866	5.0	I lost my last set of Airpods after three years	0.0
1867	5.0	the battery life was getting bad, so I was happy to buy another pari while waiting for the new Airpod Pro's to be back in stock	1.0
1868	5.0	I really love these headphones	1.0
1869	5.0	 They stay in my ears (even while running a 1/2 marathon) and have great sound quality	1.0
1870	5.0	They charge fast and last for several hours while listening to books podcasts etc	1.0
1871	5.0	Just don't lose them or it will break your heart	1.0
1872	5.0	 Luckily I got them quick with PRIME	1.0
1873	2.0	I've had issues with the right Airpod since I purchased these	0.0
1874	2.0	 It always dies way before the left Airpod	0.0
1875	2.0	 I have tried cleaning it and the case	0.0
1876	2.0	 I have tried repairing the device and all of the other Apple suggestions on what to do when this happens	0.0
1877	2.0	 Nothing has fixed the problem	0.0
1878	2.0	 I try charging just the right Airpod at times and my iPhone will say it i fully charged	1.0
1879	2.0	 I will only get about 5 minutes of listen time before it dies again	0.0
1880	2.0	 Not sure if I got a faulty pair, but it is really frustrating since I spent so much on these	0.0
1881	5.0	These air pods are much more comfortable than I imagined they would be and the sound quality is fantastic	1.0
1882	5.0	 I’m very pleased with this purchase	1.0
1883	5.0	 I let my hubby check them out and he looked at me and said, “Get me a pair”	1.0
1884	5.0	 Great bargain	1.0
1885	5.0	Finally got the AirPods after months of denying the need for it	1.0
1886	5.0	 If you are a MacBook user and upgrade to any of the iphones post iPhone 6s, you’ll end end up with headphones that work with your phone but not the MacBook Pro	1.0
1887	5.0	 So annoying, Apple	0.0
1888	5.0	 So eventually you’ll have to get the AirPods to solve the problem	0.0
1889	5.0	Now the actual product review - good design allowing the headphones to charge while in the case	1.0
1890	5.0	 These work best for just about everything except workout and flight travel 	1.0
1891	5.0	 I've wanted wireless headphones since before airpods became a thing	1.0
1892	5.0	 These are exactly as promised, and came sealed in a white apple box	1.0
1893	5.0	 They hold a charge for like 8 hrs of continuous use and I've had them about a month	1.0
1894	5.0	 I love to take them on walks with me so I can listen to podcasts	1.0
1895	5.0	 I've used them on phonecalls and haven't had an issue	1.0
1896	2.0	There is a serious deteriorating bluetooth connection issue with iPhone	0.0
1897	2.0	 It becomes more and more common after half year of use that iPhone shows the airpods are connected but the sound still goes to speaker; or there is no sounds in either airpods or speakers	0.0
1898	2.0	 It's unclear what's the issue	0.0
1899	2.0	 I typically have to try turn the bluetooth on and off several times before it's back to normal state	0.0
1900	4.0	I am loving my new Airpods, and I do not even have an iPhone	1.0
1901	4.0	 These are just great headphones and they are so much less expensive than the newest latest and greatest model	1.0
1902	4.0	One thing I would recommend is to buy those little ear hook things that help the ear bud stay in your ear	0.0
1903	4.0	 These are especially helpful when using the Airpods for working out/running	1.0
1904	4.0	Otherwise, the case fits conveniently in your pocket, its lightweight, battery life is great, these are perfect	1.0
1905	3.0	Have sent in 3 times for repair	0.0
1906	3.0	 Left AirPod sound muted	0.0
1907	3.0	 Nothing I have done	0.0
1908	3.0	 Returned to Apple they “fixed” it but now 2 months later same problem	0.0
1909	3.0	 Sending back AGAIN	0.0
1910	3.0	 Ridiculous after spending over $100 on them	0.0
1911	3.0	 Not worth it in my opinion	0.0
1912	5.0	the airpods is a no brainer when it comes to wireless earphones if you adopted the apple ecosystem	1.0
1913	5.0	 I really like the feature where it auto connects to your apple device when taken out and also it remembers which apple device you last listen to and connects to that	1.0
1914	5.0	 Also the auto pausing feature it has just puts it way ahead of other competitors	1.0
1915	5.0	 And not to forget the image upgrade it brings to the person wearing it	1.0
1916	5.0	 Definitely a buy	1.0
1917	4.0	I bought these AirPods of Amazon, for my daughter’s birthday, She was so happy and excited	1.0
1918	4.0	 I was a little worried of them being fake or not working properly or anything like that	0.0
1919	4.0	 But I was completely wrong they work amazing the sound quality is great	1.0
1920	4.0	 To be able to get both of your AirPods charged equally make sure that your charging case is fully charged	1.0
1921	4.0	 And then overnight place in your AirPods insider charging case that way you have your AirPods and AirPod Case charge for the rest of the day	1.0
1922	4.0	 I have not had any technical difficulties so far with the AirPods	1.0
1923	4.0	 They are very comfortable	1.0
1924	4.0	 they don’t slip out MY ears	1.0
1925	4.0	In my opinion these are great	1.0
1926	4.0	 Love them and would recommend you to buy them	1.0
1927	4.0	 They also work amazing with phone calls	1.0
1928	4.0	The sound quality on this is amazing it doesn’t have the best noise cancellation	1.0
1929	4.0	if someone’s talking to you you probably wouldn’t hear them but sound is amazing and it’s loud enough	0.0
1930	3.0	These seem a bit larger in the ear than the earphones that come with the phone	0.0
1931	3.0	 They are tight fitting with no way of adjusting the fit	1.0
1932	3.0	 Right ear started hurting as the airpod felt like it was pressing against the cartilage of the ear	0.0
1933	3.0	 Strangely they feel so tight that my ears begin to hurt after 30 min of use, but also they feel like they will fall put of the ear because they are super smooth	1.0
1934	3.0	 I should have waited for the air-pod pros	1.0
1935	3.0	 I was going to give these to the girlfriend, but she doesnt even want them	0.0
1936	3.0	 Do not fall asleep with them, woke up from ear pain	0.0
1937	5.0	 I’m gonna keep this short so here are the 3 main things I love	1.0
1938	5.0	 Instant pairing	1.0
1939	5.0	 Sound quality (phone calls, music, movies)	1.0
1940	5.0	 Find my AirPods (only works if it’s connected BUT you can still get the last known location)	1.0
1941	4.0	I like them a lot and get pumped by the music	1.0
1942	4.0	I have always had a tough time keeping any ear bud or earphone	0.0
1943	4.0	I always needed the soft silicone pieces to stick	1.0
1944	4.0	 I don't know if there is a way to get a soft cover over these	1.0
1945	4.0	Just bought a pair of ear hooks that loop over the ear and NOW I can listen to air pods and enjoy	1.0
1946	4.0	the sound while I workout or do lawn work	1.0
1947	4.0	 I wish the ear hooks were around 2 years ago when I first bought them	1.0
1948	4.0	There's not much bad to say	1.0
1949	4.0	 They work great, the pod charger thing is a a great idea	1.0
1950	4.0	Problem is, with careful use, my last pair lasted about 14 months before they just died	0.0
1951	4.0	 That's way to short a life span	0.0
1952	4.0	Still, when it comes to usage, it's better than anything like it	1.0
1953	4.0	 I hate you Apple	0.0
1954	4.0	 Now take my money, damn you	0.0
1955	5.0	Ive never been able to find a good pair of rubber tipped headphones that fit or stay in your ear while active so the wired Apple headphones have always worked best for me	0.0
1956	5.0	 These fit the exact same as the normal wired headphones that used to come with new iPhones	1.0
1957	5.0	 Good purchase	1.0
1958	5.0	Love how they fit	1.0
1959	5.0	 Like that I can listen to one while the other charges	1.0
1960	5.0	 Never without battery life	1.0
1961	5.0	 Love the case	1.0
1962	5.0	 Nice and sturdy	1.0
1963	5.0	Great for while you’re working you can answer phone calls or send and receive texts with a tap on your ear	1.0
1964	5.0	 No more digging for my phone just to see it’s a spam call	1.0
1965	5.0	Extra bonus…got them on sale	1.0
1966	5.0	These are the real deal Apple AirPods 2	1.0
1967	5.0	 The headphones themselves are the newer version 2 but the case is just the older style and not wireless charging	0.0
1968	5.0	 I really didn’t need the wireless charging so I just went with these	1.0
1969	5.0	 Works great and the battery life is stellar	1.0
1970	5.0	 I use em all day and only have to charge every couples days	1.0
1971	5.0	 Would definitely buy again	1.0
1972	5.0	I almost bought the third generation but had concerns about them fitting or staying in my ears	1.0
1973	5.0	 These are a great product and the price was far less than on the Apple web site	1.0
1974	5.0	 They link quickly to my devices and have good sound quality	1.0
1975	5.0	 They also came on the day I ordered them	1.0
1976	5.0	 Very pleased with this purchase	1.0
1977	5.0	They fit well, are convenient, and the battery life is surprisingly long	1.0
1978	5.0	 I get 2-3 charges from the case which lasts me 2 days	1.0
1979	5.0	 I literally have my airpods in 24/7	0.0
1980	5.0	 I am an avid runner	1.0
1981	5.0	 these stay locked in my ears the entire time	1.0
1982	5.0	I've had a tiny bit of issue where sometimes (rarely) one airpod won't play anything, but putting them back in the case and taking them out again fixes it	1.0
1983	5.0	The only downside is that since I have long hair and these are wireless	1.0
1984	5.0	people will try to talk to me and I won't hear them, giving the impression that I am ignoring people and being rude	0.0
1985	3.0	Really makes me angry that Apple has proprietary stuff, and then it doesn’t work	0.0
1986	3.0	 These lasted about 20 months before beginning to have connective issues intermittently	0.0
1987	3.0	 Now the right one won’t work at all	0.0
1988	3.0	 So now I’m stuck blowing away another $200 bucks to replace them	0.0
1989	3.0	 And not the only one complaining about this	0.0
1990	5.0	In my original review I noted that the airpods are very comfortable and convenient to pair with Iphone and computer	1.0
1991	5.0	 They seem to be optimized for music, where they sound pretty good	1.0
1992	5.0	 However, they were problematic for listening to voices on telephone or zoom	0.0
1993	5.0	 But today I discovered that you can do a custom adjustment on the iphone	1.0
1994	5.0	 With that I now get voice sound on telephone and on zoom (using the iphone for zoom) that is great	1.0
1995	5.0	 The only problem is that I can't find any way to get that adjustment when I am using the Airpods with my macbook pro	0.0
1996	5.0	 Zoom on the mac is very muddy voice	0.0
1997	5.0	Works perfectly	1.0
1998	5.0	 Love them	1.0
1999	5.0	 I wish the tapping controls had more functionality	1.0
2000	5.0	 I love the look and feel and quality experience of them	1.0
2001	5.0	 If I lost these I’d buy another set	1.0
2002	5.0	 I also keep my wired buds and also a cheap Anker wireless buds that give more control over the functions	1.0
2003	5.0	 They all sound good and all have their uses	1.0
2004	4.0	I got these for a substantial discount	1.0
2005	4.0	 So I wasn't expecting them to be wonderful	1.0
2006	4.0	 The sound quality was excellent	1.0
2007	4.0	 The noise cancellation was very good	1.0
2008	4.0	 The battery life was average	1.0
2009	4.0	 And I have a hard time keeping them in my ears	0.0
2010	4.0	 But they work and for the kinds of calls that I do, they are sufficient	1.0
2011	4.0	 But if you want something for exercising or longer listing periods, probably not your best choice	1.0
2012	1.0	I've tried for two weeks to get used to these airpods	1.0
2013	1.0	 Bought some silicon covers to help hold them in my ear	0.0
2014	1.0	 As the silicon warms up, they fall out anyway	0.0
2015	1.0	 Just slip out without any encouragement	0.0
2016	1.0	 And even though they don't fit snug enough to stay in my ears, they are miserably uncomfortable	0.0
2017	1.0	 I wore them for a walk today and five hours later my ears still ache	0.0
2018	1.0	I liked everything else about these	1.0
2019	1.0	You can’t hear out of them	0.0
2020	1.0	 You need to turn the volume all the way up and then the sound is so muffled and you can’t hear it clearly	0.0
2021	1.0	 Everyone around you can hear a muffled noise also when it’s at the top volume	0.0
2022	1.0	 My kids would rather use the cheap headphones that come with the phone rather than these	0.0
2023	1.0	 We tried fixing with tips on Fb and Apple	0.0
2024	1.0	 Nothing worked	0.0
2025	1.0	 I bought 2 of these for my kids and they won’t even use them	0.0
2026	1.0	 So disappointed	0.0
2027	4.0	I didn't even consider buying AirPods for a while, as there are definitely many more affordable options for bluetooth earphones	0.0
2028	4.0	 However, I never seemed to be fully satisfied with the other options I tried	1.0
2029	4.0	 The sound quality is great, they connect flawlessly and I love that it's easy to switch between devices	1.0
2030	4.0	My only concern is that I have smaller ears and thick, puffy hair	1.0
2031	4.0	 I sometimes find the AirPods will get loose due to the fit or getting caught in my hair	0.0
2032	4.0	 Not a deal breaker for me, but I can't see myself wearing them when I'm too active because I'm fearful I may lose one	0.0
2033	2.0	After the second time I tried them, the left airpod would no longer charge and had to bring them to the apple store	0.0
2034	2.0	 The apple store representative told me the AirPods were defective and that I needed to contact Amazon to get them replaced	0.0
2035	2.0	 Talked to Amazon and they are replacing them	0.0
2036	2.0	 Apple needs to fix this charging issue with the AirPods stems because they don’t last very long or are defective or cheaply made	0.0
2037	5.0	I have been an Apple fanboy since they came out with iPods	1.0
2038	5.0	 These little guys are amazingly light weight, sound quality is amazing	1.0
2039	5.0	 I can have in on for most of the day without worrying about the battery life	1.0
2040	5.0	 I did not get the noise canceling ones, but with these on I can hardly hear other noises around me	1.0
2041	5.0	 Must have item in my opinion	1.0
2042	5.0	My first pair lasted just about a month and the left one failed	0.0
2043	5.0	I called AMAZON and I had a new replacement within 2 days	1.0
2044	5.0	 This second pair works great so far	1.0
2045	5.0	My son has had these for several years and has never had a problem with sound or charging	1.0
2046	5.0	 He steered me towards this product and I am glad	1.0
2047	5.0	So much easier to be using the AirPods for phone calls and not having to hold my phone anymore or use the speaker	1.0
2048	5.0	 Others hear me well when I am conversing with them on the phone while using the AirPods	1.0
2049	5.0	Very good product, excellent Amazon support for first 30 days or so on this item and then continued support is available through Amazon	1.0
2050	3.0	I've had my AirPods for about 2 months and I've had some discomfort with the left one	0.0
2051	3.0	 I figured I'd get used to it and discovered today that I have a small cut inside my ear from an uneven seam on the AirPods	0.0
2052	3.0	On the plus side, the sound quality is great and I like the functions available through the AirPods	1.0
2053	3.0	 If you're new to AirPods, take the time to go through the Tips section on your iPhone	1.0
2054	4.0	 Sound is decent enough for music and podcasts	1.0
2055	4.0	 Battery life could be a bit better but the case and earbuds charge fast	1.0
2056	4.0	 Occasionally I have pairing issues with my iPhone 11 but it’s a quick fix when it happens	0.0
2057	4.0	 Next to no sound isolation so if that’s a priority for you look elsewhere	0.0
2058	1.0	I've bought two pairs of airpods	1.0
2059	1.0	 The first was last year for my boyfriend	1.0
2060	1.0	 They work great and he's never had any problems	1.0
2061	1.0	 I bought a pair for myself	1.0
2062	1.0	it would never connect to my phone or charge and I was easily able to return/exchange	0.0
2063	1.0	 Now I'm on my third pair and they were fine for about 2 weeks, now the left one doesn't charge at all	0.0
2064	1.0	 Trust me I've tried everything humanly possible to fix it	0.0
2065	1.0	 I cannot, even when the case and airpods were full charged they died within 2 hours of use	0.0
2066	1.0	 Of course, the return window ended like 3 days ago	0.0
2067	1.0	 I really want my money back so I can just buy directly from Apple, these same fake	0.0
2068	1.0	 Don't waste your money	0.0
2069	5.0	I’ve wanted a pair of air pods since they first came out but never could bring myself to pay that much for headphones	1.0
2070	5.0	 Well I’m glad I finally did because these little guys are amazing	1.0
2071	5.0	 The battery life lasts almost all day for me, the sound is incredible	1.0
2072	5.0	 They don’t cancel out a lot of noise which is what I wanted anyways since I have kids and need to be able to hear them when they call for me	1.0
2073	5.0	 I think these AirPods are worth every penny because I use them everyday and I’m in love with them	1.0
2074	1.0	This is the second pair of air pods ordered	1.0
2075	1.0	 The right side won’t work	0.0
2076	1.0	 These were for my teenage daughter	1.0
2077	1.0	 She spent 2 hours on the phone with 7 different Apple techs to troubleshoot, only to find out that that the serial number on the box doesn’t match the air pods so they couldn’t help her	0.0
2078	1.0	 They said it the fault of Amazon for mixing up the box with the pods	1.0
2079	1.0	 We will be returning these	0.0
2080	5.0	I love my AirPods	1.0
2081	5.0	 I read all the negative reviews saying there fake but I don’t agree	1.0
2082	5.0	 the sound quality is good and they sync and work perfectly with my iPhone	1.0
2083	5.0	 These are not the current generation AirPods but Its not a big deal to me	1.0
