index	rating	review	label
7359	5.0	 I love the sound and usually if I'm going to be outside and need to hear other things happening, I just use one at a time and it works great	1
7360	5.0	 The connection between them and my phone is great, and I can be long distances from my phone or leave the phone in the house and they still work	1
7361	2.0	I feel like we have to replace and buy a new set every 2-4 months	0
7362	2.0	 I rely heavily on using the AirPods having to be on the phone a lot	1
7363	2.0	 Suddenly people on the other end of the line are not hearing me well or claim that I have a bad connection, even though reception is clear	0
7364	2.0	 When switching to phone, everything is fine	1
7365	2.0	 I have done numerous tries to troubleshoot with no luck	0
7366	5.0	I ordered these based on the reviews	1
7367	5.0	 The sound quality is amazing	1
7368	5.0	 I already have an Apple phone, so perfect fit	1
7369	5.0	 This model is really comfortable for my ears	1
7370	5.0	 I know a lot of people prefer the smaller ear buds, but I don’t have a problem with this design	1
7371	5.0	 Phone calls come through perfect too	1
7372	5.0	 I would definitely recommend	1
7373	5.0	 Easy to charge, absolutely love these	1
7374	5.0	These little Airpods are great	1
7375	5.0	 I had done extensive research before getting these and had seen a lot of hate online towards these earbuds by many tech reviewers	1
7376	5.0	 I’m not a audiophile, but I think these have awesome sound quality	1
7377	5.0	 Plus, they work great with an iPhone with the instant pairing	1
7378	5.0	 Are they expensive	0
7380	5.0	 Don’t fit in everyone’s ears	0
7382	5.0	 But they are worth it in my opinion	1
7383	5.0	 Better yet, get them on sale during Black Friday/Cyber Monday	1
7384	5.0	 They were $99	1
7385	5.0	99 for the 2020 holiday season	1
7386	1.0	These are are wonderful sounding but sadly the right air pod quit working after 2 months	0
7387	1.0	 I have talked to Amazon customer service three times and they have been wonderful	0
7388	1.0	 We have done all the "trouble shooting" tips and have been able to get them working	1
7389	1.0	 But the next day the right side is again not working	0
7390	1.0	 This is my second set of air pods	0
7391	1.0	 I had the first generation but the microphone went out after 6 months so no one could hear me when I would talk a call	0
7392	1.0	 I waited for the 2 nd generation and finally got a pair delivered on July 7	1
7393	1.0	 It’s September 10 and after three tries with Amazon customer service I will be calling Apple	1
7394	1.0	 I’m not hopeful and don’t recommend	0
7395	1.0	 I only use these when walking outside so it’s not like they are getting a lot of rough, sweaty use	1
7396	4.0	This is definitely brand new AirPods	1
7399	4.0	 I really like this product	1
7400	4.0	 However, it is way easy to lose it	0
7401	4.0	 I’m very frustrated since I purchased this last month, Except high risk of losing it	0
7402	4.0	The price just dropped $30	1
7404	4.0	 I’m a broke student who saved up money for this product	1
7405	4.0	 I can’t believe that I overpaid it again	0 
7408	4.0	 Can I still trust Amazon	0
7409	4.0	 Dumbest purchase ever	0
7410	5.0	By now I'm sure everyone knows these Apple airpods	1
7411	5.0	 The only thing I wish they'd do is curb out background noise for construction people	1
7413	5.0	 If he's on his and I'm on mine and he cuts a key, I sometimes jump a little at the pain coming into my eardrums	0
7414	5.0	 Other than that, for people who don't make loud noise all day, they're obviously very convenient and comfortable	1
7416	4.0	Great sound and mic quality	1
7418	4.0	Put it on and start listening; very easy to use	1
7420	4.0	When you need to share it with someone the whole second point above is gone	0
7421	4.0	 You need to go to bluetooth menu etc like any other headphone	0
7422	4.0	For non-iPhone, the whole ease-of-use is probably not there	0
7423	4.0	The touch actions on the earpieces are not very flexible	0
7424	4.0	 There are some good actions like Previous track, next track, Siri, etc	1
7425	4.0	 I wanted things like Pause call, Unmute mic	1
7426	4.0	 the things that might come in handy at a conference call	1
7427	4.0	 That is not there for AirPods	0
7429	2.0	When this product arrived there was a buzzing sound in the right earpod	0
7430	2.0	 Upon contacting Amazon about the issue they put us in contact with Apple and we have had to ship the product back to Apple for evaluation	0
7431	2.0	 We ordered the refurbished product with the belief that it would be functional	1
7432	2.0	 It was not	0
7433	2.0	Overall the customer service was great from Amazon, but I am now leery of purchasing refurbished again	0
7434	5.0	I recently got an iPhone 12 mini and caved in and bought these	1
7435	5.0	 Yes they're pricey but worth it IMO	1
7436	5.0	Very easy to use and so convenient	1
7437	5.0	 The sound is better than I expected	1
7438	5.0	 I like that you can feel the bass well	1
7439	5.0	 Sometimes they do slip out but you have to try out which way works best for you/your ears	0
7440	1.0	I can honestly say this was a bad investment	0
7441	1.0	 I wanted them so that I can talk on the phone with them in but they continue to disappoint	0
7442	1.0	 The battery life is horrible	0
7443	1.0	 The left never has as much charge as the right	0
7444	1.0	 The sound quality is so so	0
7445	1.0	 Not the best I heard from my other wireless headphones	0
7446	1.0	 I’m really disappointed at the price because I feel like these are cheap products that Apple made and tried to pass off as worth your money when they aren’t	0
7447	1.0	 They’re worst quality than wireless headphones that cost half the amount they do	0
7448	1.0	 Overall, don’t buy these	0
7449	5.0	The main appeal for me was that the Apple earphone design was actually better fitting for my smaller ears	1
7450	5.0	 Silicone tips genuinely bothered me enough that I switched and I'm glad for it	1
7451	5.0	 These do work for general sound quality	1
7452	5.0	 Honestly the extra mobility I get while I work is what makes these amazing, and the easy connectivity to my phone and laptop	1
7453	5.0	This is my first set of AirPods	1
7454	5.0	 I got them so I would be able to listen to music and podcasts while doing other tasks and charging my phone	1
7455	5.0	 So far, so good	1
7456	5.0	 The sound quality sounds great	1
7457	5.0	 Next time I’ll get the wireless because constantly having to charge another device is a bit much	1
7458	5.0	 Also I notice that it’s easy to lose AirPods around the house and the Find Me app on iPhone has not been helpful in finding them	1
7459	5.0	 Otherwise I think this is a good buy	1
7460	5.0	I’ve had these things for about a year now and they have been used almost everyday	1
7461	5.0	 I was really skeptical when I first got these	0
7461	5.0	 I thought they were fake, they weren’t, and a lot of people say that they’re fake which threw me off but they’re real	1
7462	5.0	 The battery life is good although the left one dies faster then the right, but what can you say when you use these all day everyday	1
7463	5.0	 As far as the sound goes, it’s good, not 500 dollar stereo overear headphones but it’s good	1
7464	5.0	Like any other Apple product, these AirPods are amazing	1
7465	5.0	 Easy to connect to your iPhone, super intuitive to use, great range (distance from your phone), small in size	1
7466	5.0	 The fact that you can recharge them directly from the case is another great plus	1
7467	5.0	 When you're not using them, just place them back in the case and they recharge on their own	1
7468	5.0	 I was so happy with this purchase, that I bought another set for my husband and one for my daughter	1
7469	5.0	 Highly recommends	1
7470	5.0	I had purchased a cheaper pair that I found online	1
7471	5.0	 They turned off unexpectedly, the battery ran down quickly you never know when they were going to work	0
7472	5.0	 So I got tired of the problems and ordered these Apple AirPods with Charging Case	0
7473	5.0	 I just love them	1
7474	5.0	 I have had no problems of any kind	1
7475	5.0	 They have work beautifully from day one	1
7476	5.0	 I wish I had not wasted my $50 on those other ones and just bought these the first time	1
7477	5.0	 They have great battery life	1
7479	1.0	 After 5 weeks of used they stopped working	0
7480	1.0	 I called for support and was not provided any assistance from Amazon services who sold them	0
7481	1.0	 What a waste of 150 for 5 weeks	0
7483	5.0	I had doubt on the $150 price for this Apple AirPods when it came out because it's so hard to justify the cost	0
7484	5.0	 I've had several wireless headphones before the AirPods, notably Motorola M9 and M10, and some other generic brands	1
7485	5.0	 None of them is truly wireless when compared to the AirPods	1
7486	5.0	 Most importantly, the AirPods feels comfortable when I wear it for a long time	1
7487	5.0	 This is is one major reason I bought this because the AirPods Pro, though incredible for it's noise canceling, is not suitable for long-time wearing	1
7488	5.0	 The battery of my older first generation AirPods is not good anymore, so I got this newer generation for $99 when it's on sale	1
7489	5.0	 I think it's a great deal and a must buy	1
7490	5.0	I was super against hopping on the AirPod bandwagon for a while I will admit	1
7492	5.0	 And I am so so so glad I bought them and so sad I waited so long to buy them	1
7493	5.0	 Great audio and noise cancelling	1
7494	5.0	 They stay in amazingly	1
7495	5.0	 I’ve worked out and had a bedroom dance party to test them and they stay in and sound is great the whole time	1
7499	1.0	 These came clearly used	0
7500	1.0	 Somebody else’s name already assigned to them, ear wax in both headphones (yuck), and a case that rattles	0
7501	1.0	Pretty lame to sell used stuff as new	0
7502	5.0	I never thought I’d own a pair of these, but after my corded Apple earphones got ripped out while working out 4-5 times, I said enough is enough and bought these	1
7503	5.0	 I’m so glad I did	1
7504	5.0	 The sound quality it great, they don’t hurt my ears, and they never fall out	1
7505	5.0	 Not to mention the Siri function is extremely useful when working out	1
7506	5.0	 I still think they’re a tad bit expensive for what they are	1
7507	5.0	I live for these AirPods	1
7514	5.0	 AirPods are life changing, like honestly	1
7515	5.0	 So yeah, get some	1
7516	1.0	SCAM	0
7517	1.0	 These were not new	0
7519	1.0	 They were originally bought 1,457 days ago	0
7520	1.0	 Found this out when I had to call Apple support because when I received them the left side never worked	0
7521	1.0	 They said to fix them would be $145 because they were out of warranty	0
7524	1.0	 So much for that Christmas present for my son	1
7525	5.0	Very happy with these headphones	1
7526	5.0	 For years I have been buying either knock off blue tooth headphones that either do not fit in my ears (they are small), stay in place during activity (such as running) and or are not compatable with my iphone	0
7527	5.0	 It is quite expensive, however worth it for wireless headphones that actually work for all of the above issues I had with previous headphones	1
7528	5.0	 The only downside is that occasionally the headphones are slow or delayed to react to a song change (with the double tap) or will fall out easily if I hit them accidentally	0
7529	5.0	 Otherwise they do stay in place well, I am just an accident prone person	0
7530	5.0	 The case is also nice so I do not loose them	1
7531	5.0	 I definitely recommend spending the extra $$ for these if you have an iphone	1
7532	5.0	these are my first Bluetooth earbuds	1
7533	5.0	 Honestly, no regrets	1
7534	5.0	 I'm so happy that I can just walk around my small apartment with my podcasts or music playing	1
7535	5.0	 It's also super nice without any wires anywhere when I need to use them in public	1
7536	5.0	 The audio is really great for me, almost too good	1
7537	5.0	 The first few days I had it, I would listen to lectures and I could pick up sounds that made me think someone was near me and it would freak me out lol	1
7538	5.0	I love these AirPods	1
7539	5.0	 I ended up getting a pair of Pros after because they didn’t fit my ears, but I was still very impressed with these	1
7540	5.0	Call quality is crystal clear	1
7541	5.0	 Range is excellent- I could hear my calls from the basement all the way to the 2nd floor	1
7542	5.0	 They snap in the case perfectly, and the case is tiny and fits easily in my pocket	1
7543	5.0	 Sound quality is good	1
7544	5.0	Bad fit - not good for small ear canals like mine	0
7545	5.0	 Ambient sounds can be a bit loud (didn’t expect noise cancellation, though)	0
7546	5.0	 Stems are long and awkward looking, and therefore easier to knock out	0
7547	3.0	Great except the Left one falls out	0
7549	3.0	 Fell out multiple times as I ate dinner	0
7550	3.0	 I really wanted to like these	1
7550	3.0	 if I’m always afraid one will just fall out then what good are they	0
7551	5.0	LOVE THEM	1
7552	5.0	Everything about them pair so well with my iPhone	1
7553	5.0	 Sound quality is through the roof and the noise cancellation is one thing that will come in handy on the busy roads	1
7554	5.0	 The battery life lasts so long too	1
7555	5.0	 They came very secure so they weren’t damaged and everything was in place	1
7556	5.0	 Love it	1
7557	5.0	I bought these for xmas but decided to let him try them to make sure they were okay	1
7561	3.0	After using the airpods for a week or so, I am not thrilled and for this price, I expect better	0
7562	3.0	 Although the design is beautiful, it is hard to get them in your ears, even harder is keeping them in your ears	0
7563	3.0	 I bought them to use on the treadmill and listen to my ipad while cooking	1
7564	3.0	 Exercising with them is frustrating, with the sweaty moisture that goes with exercise, the airpods fall out of your ears and I am going back to the traditional ear buds	0
7565	5.0	I have been wanting a pair of AirPods for a minute but I just didn’t have the funds to get them, so I saved up some money and FINALLY got them	1
7566	5.0	 But of course, I wanted to check if there was a cheaper and easier way to buy them as the closest Apple store is an hour away from me and lo and behold I saw these beauties for $30 cheaper than they are on the Apple store	1
7567	5.0	 I waited a dreadfully long 3 days for them to come and oh my god, I was on top of the moon when I saw they were delivered	1
7568	5.0	 Now before I ordered them I was very skeptical as some people were saying they were fakes and they broke on them as soon as they opened their Airpods	0
7569	5.0	 I don’t know what their reviews were, but mines are brand new	1
7570	5.0	 Sealed and brand new package with brand new Airpods	1
7571	5.0	 Connecting them was a breeze and the sound quality is much better compared to the regular ear pods Apple has that comes with the phones	1
7572	5.0	 I’m in love and I am here to assure you, even though my review will probably get lost in the mix, that these are the real things and I am very satisfied with my purchase	1
7573	1.0	Ok, this is my second review after Amazon deleted my first one	1
7574	1.0	 In their email they claimed it was authentic and it was not fake	1
7575	1.0	 If it was authentic why Apple website didn’t recognize it when I entered the S/N to verify its authenticity	1
7576	5.0	The sound quality is good	1
7577	5.0	 But the battery life and the charging capability is absolutely amazing	1
7578	5.0	 They are just perfect	1
7579	5.0	 No wires bothering you, they stay in good	1
7580	5.0	 Someone ask you a question you take one out it pauses the music	1
7581	5.0	 Take them out put them in the case and in 15 minutes you have fresh head phones	1
7582	5.0	 I haven’t charged the case in over a week and I’m still going strong	1
7583	5.0	 The way they are engineered is truly amazing	1
7584	5.0	Great sound in a tiny comfortable size	1
7585	5.0	 To get any better sound quality you would have to go to full size Bose or Beats	1
7586	5.0	 I am a musician and truly appreciate the sound quality given the convenience of size and price point	1
7587	5.0	 The noise cancellation is not the quality of large headphones but in every other sense, these are great	1
7588	5.0	 Also great ease of Bluetooth connection; just put them in your ears and they connect, no buttons needed	1
7589	5.0	 Great mic for phone calls and the battery life is amazing	1
7590	5.0	 I use them for hours, just plug case in at night and pods stay charged at all times	1
7591	3.0	Sound is excellent for listening to music, watching shows online, and talking on the phone	1
7592	3.0	 I think the mic is very good, too	1
7593	3.0	 But I had these on for an hour and had to remove them twice because they hurt my ears	0
7595	3.0	 But they’re almost double the price	0
7597	4.0	I bought these because I had trouble keeping similar wireless headphones in my ears while walking or exercising	1
7598	4.0	 Other wired or wireless headsets with interchangeable, difference sized soft ear pieces never fit right and had a tendency to come loose or slip out entirely	1
7599	4.0	 Very annoying at the gym in the middle of a class or on the treadmill	0
7600	4.0	 These are so light and hang on the ear that you don't notice they are there	1
7601	4.0	Frankly I don't use them on an iphone device but on an Android phone	1
7602	4.0	 That shouldn't matter	1
7603	4.0	 The only negative is that every once in a while they seem to go out of sync	1
7604	4.0	 This causes an echo effect	0
7605	4.0	 It becomes difficult to understand spoken word because of the echo	0
7606	4.0	 The only way I have found to fix it is to go to Bluetooth settings, disconnect, then reconnect the AirPoids	0
7607	4.0	 That means I have to stop my exercise program to restart them	0
7608	4.0	 Very annoying	0
7609	4.0	 The connected device used shouldn't matter if the Bluetooth is compatible	1
7610	5.0	I initially bought Samsung earbuds because they were highest rated	0
7611	5.0	 I found them to be uncomfortable and more expensive, so I returned them and purchased the earbuds	1
7612	5.0	 They work well, except sometimes people say they cannot hear me	1
7613	5.0	 I like the fit, and the convenience of not having any wires	1
7614	5.0	 They’re the most comfortable earbuds I’ve ever had	1
7615	5.0	These AirPods arrived in perfect condition	1
7616	5.0	 New, sealed box with instructions, charging cable, charging case, and of course, the AirPods	1
7617	5.0	 I don’t know why the other reviews are a mixed bag of poor to terrible so far as the product is concerned	1
7618	5.0	 You can tell from my pictures that there is absolutely nothing wrong with them	1
7619	5.0	 I don’t think these are intended for noise canceling, so I rated them a 3 in that area	1
7620	5.0	 Otherwise, 5 stars	1
7621	5.0	 The AirPods and charging case arrived more than 75% charged, too	1
7622	5.0	 Ready to go right out of the box	1
7623	5.0	 Love them	1
7624	1.0	These airpods are 1st generation	0
7625	1.0	 It’s obvious as soon as you open the box	0
7626	1.0	 The light that indicates if it’s charging is on the inside of the case rather than on the outside of the case	0
7627	1.0	 I’m very disappointed but I’ve already opened it so I don’t think I can return them	0
7628	1.0	 If you’re looking for Apple products just go directly to the Apple site	1
7629	5.0	AirPods came as expected, nothing unusual	1
7630	5.0	 If you’re trying to decide if you need to get the wireless case, I would say just go for the wired case	1
7631	5.0	 It charges so fast it isn’t even a problem	1
7632	5.0	 When your AirPods die, the case has charge in it as well, so in a way, it is like having wireless charging	1
7633	5.0	 As long as the case is charged, you can put your AirPods in without having to plug into the wall and it charges	1
7634	5.0	These AirPods don’t fit in my ears like the apple ear pods	0
7635	5.0	 They’re a little looser and don’t go as far into my ears, I’ve noticed	0
7636	5.0	 I’ve gotten use to it and I just turn the volume up a little	1
7637	5.0	The best thing about these headphones isn’t the sound quality	1
7638	5.0	 For me it’s just the user experience	1
7639	5.0	 It automatically connects to the apple device I’m using and the battery percentage shows	1
7640	5.0	 Pop an AirPod out and whatever you’re watching or listening to pauses	1
7641	5.0	 Can tap on the AirPod to answer a call	1
7642	5.0	 I bought them for convenience	1
7643	5.0	Got these as a Christmas gift for my wife	1
7644	5.0	 She has recently started using an exercise bike and with the new Apple Health + option, I got these so that she could listen to the workouts while riding in comfort	1
7645	5.0	 The noise cancellation on these is really good as well, doesn't block out all noise, but you can melt away while using them	1
7646	5.0	 She has used them almost daily since she got them for Christmas and is in love with them	1
7647	5.0	Just received my new pair	1
7648	5.0	 I had a pair of AirPods but unfortunately left them in my pants pocket and they went through a wash cycle	1
7650	5.0	 So I went on amazon to see about buying a new pair	1
7651	5.0	 My old pair was free but this pair was $136 with tax	1
7652	5.0	 I was definitely hesitant to buy these from amazon because of some of the reviews but I’m here to say these are AWESOME	1
7653	5.0	 They are legit Apple AirPods and they’re cheaper on amazon	1
7654	5.0	 The one on the left is my old pair and the new ones are on the right	1
7655	5.0	 There is no difference	1
7656	5.0	 Take it from me, you won’t regret it	1
7657	5.0	 Just make sure to check your pockets ALWAYS	1
7658	5.0	 They are not water proof and the advice Apple gave me did not work for the old ones (leave it out for 24 hours)	1
7659	5.0	 Good investment if you listen to music a lot, make calls, like the convenience of no cords	1
7660	5.0	 Just be careful because it’s a lot of money to lose if you have no AppleCare	1
7661	5.0	 Even with AppleCare there are still fees to replace them	1
7662	5.0	I’d gone through many different types and models of ear buds, and was never happy with any of them	0
7663	5.0	 My wife got these for Christmas and they’re astounding	1
7664	5.0	 I’ll never go back to the ones with wires attaching the two ear buds	1
7666	5.0	 Crystal clear audio	1
7667	5.0	 The music is like listening to a high end sound system with each instrument audible at any volume and the battery set up with charging in the case while you’re not near a plug to charge is an added feature that cannot be overstated as being very, very cool	1
7668	5.0	 Highly recommend these earbuds	1
7669	3.0	if you will only use these with Apple devices, you will probably be completely thrilled	1
7670	3.0	 But if you are connecting to, say, a Sony TV, there are challenges	0
7671	3.0	 You can't adjust the volume of the earphones	0
7672	3.0	And if you switch between devices, you have to "connect" again on the device	0
7673	3.0	 Again, I think if you were all Apple ios, these issues would arise and you would be 100% happy	1
7674	5.0	My son loves these because he can charge his phone and listen to music at the same time	1
7675	5.0	 His friends gently teased him about having wired headphones	0
7676	5.0	 His is happy about the way they fit and the sound is great	1
7677	5.0	 This was a good purchase because I was able to save a few dollars	1
7678	5.0	 It was a good Christmas gift	1
7679	5.0	 You have to keep up with technology and of course that comes at a cost	1
7680	5.0	 It was a good purchase	1
7681	5.0	I hesitated to buy AirPods for a long time because I thought they were quite pricey but when the good deal came available I decided to finally get them	1
7682	5.0	 I’m very glad I did as the sound quality is great and they’re so comfortable to wear	1
7683	5.0	 I really like how easily they pair with all my Apple devices	1
7684	5.0	 All in all, I’m very happy with my purchase	1
7686	5.0	Now, normally I dont use Apple products besides my iPad pro (2018) and Apple pencil 2nd Gen for drawing	1
7687	5.0	But I was seeking some sleek, good sounding earbuds that would go well with my iPad	1
7688	5.0	 Back when I got my iPad, Airpods were way too much for me	1
7689	5.0	 But throughout the years, they have fallen in price	1
7690	5.0	 So I decided to buy them here	1
7691	5.0	 They were only $115	1
7692	5.0	 That, I thought was a steal	1
7693	5.0	 I ordered em up, quick	1
7694	5.0	 Came just in time	1
7695	5.0	 Very quick delivery as well	1
7698	5.0	 I love customization, custom ROMs, and such	1
7699	5.0	I have also used them with my iPad, and I must say, the tech is so fast to pair	1
7700	5.0	 They sound great, and they look great	1
7701	5.0	Anyone who has an android phone that were considering getting these	0
7703	5.0	It's a set of Apple Air Pods	1
7704	5.0	 If you don't think they are the greatest thing ever, then you obviously hate democracy and eat babies	1
7706	5.0	 I have no use for Apple's overpriced, locked-down stuff	0
7707	5.0	 Wife says these work well, sound great, no issues	1
7708	5.0	 So, you know, there you go	1
7709	4.0	I don’t think the sound quality of the AirPods provide much competition to actual over ear headphones	0
7710	4.0	 However, I do think they make up for it with all the convenience they’ve packed into these little earbuds	1
7711	4.0	 The AirPods are quick to connect to the last device you’ve used them with, and they have pretty good range on them	1
7712	4.0	 I’m able to walk around the office while listening to Spotify without any interruptions	1
7713	4.0	 When I’m not listening to anything, I happily place them back in the charging case the AirPods come with	1
7714	4.0	 I also would like to point out how great it is to be able to charge your AirPods on the go since the charger case is small enough to fit in your pocket	1
7715	4.0	 I’ve used these buds at the gym, in a busy train, and while walking through the bustling streets of Chicago during rush hour without any complaints for sound or noise cancelling	1
7716	4.0	 As I’ve mentioned earlier, they won’t perform better than actual premium over the ear headphones in terms of sound and noise cancellation, but they still perform very well given what’s provided and these small little ear buds	1
7717	4.0	 I would certainly buy these again, and would completely recommend them to anyone who is curious	1
7718	2.0	the sound SOUNDS okay, but it's so quiet	1
7719	2.0	 there's no noise cancelation at all	0
7721	2.0	 the battery life started good and has been rapidly decreasing	1
7722	2.0	 sometimes they won't link to my phone	0
7723	2.0	 sometimes they randomly disconnect	0
7724	2.0	 if I turn the volume down for a second when I turn it back up the volume is still quiet until I put them back in the case for a minute	0
7725	2.0	 then the volume bar is still all the way down but when I turn it up again it gets louder	0
7726	2.0	 same thing if you turn it up accidentally and try to turn it down	0
7727	2.0	 I've only had them for 6 months, and I don't even use them that much	1
7728	2.0	 I had a better experience with 30$ Bluetooth earbuds from home depot	0
7729	2.0	These AirPods have good sound and worked reliably until 2 days ago, less than 2 months after purchased, when they stopped pairing properly, and alternately had sound only from the left, then the right	0
7730	2.0	Messaging contact with Apple Tech Support was an exercise in frustration	0
7731	2.0	 An agent who must have been handling several other calls took an hour and a half to walk us through a procedure that should have taken five minutes, finally arriving at the obvious conclusion that there was a problem	0
7732	2.0	 Then the fun began, eventually preparing to send them back for evaluation, for which I was told at the last minute that they wanted a credit card deposit for more than I paid for them	0
7733	2.0	 The support agent claimed that although the 1-year limited warranty applied to battery issues, it did not apply to connectivity issues	0
7734	2.0	 Doesn't sound right	0
7735	2.0	Surely, Apple could do better than this	0
7736	2.0	 At this point I decided to check on Amazon's return policy and discovered that we are still within the time window for return/replacement	1
7737	2.0	 So that's what we'll do	1
7738	2.0	I've bought lots of Apple products and have been generally satisfied, but maybe I'll be less stuck on the brand in the future	0
7739	5.0	Best purchase of Black Friday 2021	1
7740	5.0	 You don’t need the latest version of AirPods, these will do just fine	1
7741	5.0	 They have a great battery life	1
7742	5.0	 The structure could be slightly better because they do tend to fall out sometimes but no big deal	1
7743	5.0	 Buy it, you won’t regret it	1
7744	5.0	Okay, I am an Apple fan, have been for a while	1
7745	5.0	 I love this second-gen over the 3rd gen	1
7746	5.0	 they fit and feel better in my opinion	1
7747	5.0	 there was only one difference that happened to catch me off guard	0
7748	5.0	 There is no indicator light on the front of this set	1
7749	5.0	 That is not a problem, but it was a slight difference between my 1st set and this set	1
7750	5.0	 They are still my go-to most of the time	1
7752	4.0	These are good AirPods	1
7753	4.0	 Unfortunately, they hurt my ears	0
7754	4.0	 I have bought a total of three of these AirPods	0
7755	4.0	 One for my daughter, one for my boyfriend, and one for me	1
7756	4.0	 They do not hurt my boyfriend or daughter’s ears, so it may just be me	1
7757	4.0	 I do have smaller ears and may be the reason they hurt me	1
7758	4.0	The sound is amazing	1
7759	4.0	 If you are looking for good soundproof earbuds, these are not for you	0
7760	4.0	I had to buy the AirPods Pro for the extra comfort	1
7761	4.0	 The AirPods Pro’s have both amazing sound and soundproof	1
7762	4.0	These are real AirPods, for those who doubt their legitimacy	1
7763	1.0	These AirPods are EXTREMELY flawed	0
7764	1.0	 This is the second pair of second generation AirPods I bought where the microphone completely stopped working	0
7765	1.0	 I now have two pairs of AirPods that do not have a working microphone and I need them to talk with for my work	1
7766	1.0	 Incredibly disappointed with Apple and this crappy AirPods	0
7767	1.0	I just bought the third generation and let’s see if those last longer than six months	0
7768	1.0	First of all it was okay once I received but it kept falling out from my ear	0
7769	1.0	 No worries	1
7770	1.0	 The following day I lost one ear piece	0
7771	1.0	 Oh well I figured I have one to use and listen to music or something	1
7773	1.0	 Couple of days later entirely stopped working and I had to order a new one	1
7774	1.0	 Money well spent for a $120 ear phones	1
7776	4.0	The AirPods are about what you would expect from Apple - spendy, clever, and extremely functional	1
7777	4.0	 Sturdy, comfortable, and convenient wireless abilities allow alot of movement whether working out, skating, or mowing the lawn	1
7778	4.0	 They have never fallen out of my ears	1
7779	4.0	 While there is no real noise cancellation function and sound quality is pretty good	1
7780	4.0	 Where this product really shines, is in the battery charge/recharge ability	1
7781	4.0	After a year: These are still awesome	1
7782	4.0	 There has not been a noticeable decline in charge	1
7783	4.0	 They still last about 2 hours between charges	1
7784	4.0	 The case only has to be charged about every two days	1
7785	4.0	Having tried the air-pod pros, I think these are still more comfortable	1
7786	4.0	Sound quality is still good to excellent	1
7787	4.0	Mic quality is pretty good	1
7788	4.0	Only real drawback is the case has a tendency to collect lint and stuff in the cracks and edges from being in your pocket	0
7789	4.0	Totally still recommend	1
7790	5.0	I bought these airpods a few months ago just because they had the best price on the market	1
7791	5.0	 They arrived as brand new airpods in an apple box	1
7792	5.0	 They are made in California but assembled in Vietnam not China	1
7793	5.0	 The only thing that apple could have improved would've been the battery life	0
7794	5.0	 These are the second generation of the apple airpods	1
7795	4.0	These headphones aren't too bad	1
7796	4.0	 To me the quality is somewhat better than the free headphones you get with your iPhone	1
7797	4.0	 They don't do much to block out sound but that's OK with me	1
7798	4.0	 I have my Jabra wireless headphones for that	1
7799	4.0	 The sound quality is good but not as good as others	1
7800	4.0	 Connecting to your iPhone is fast	1
7802	4.0	 When using them to talk on the phone, the other party says I sound fine and I can hear them well so that's a plus	1
7803	4.0	 I find it difficult to have a conversation using headphones that totally block out outside noise	0
7807	5.0	The set up was fairly easy so far I am enjoying the wireless feature	1
7808	5.0	 I got tired of cords and headphones dying on me way to quickly	0
7809	5.0	 They are fairly secure in your ears once on, not too easy to fall off	1
7810	5.0	 Its worth it to invest in a better pair of headphones that should last	1
7811	5.0	 I did have any issues connecting with the blue tooth connectivity	0
7812	5.0	 I'm very happy with my purchase so far	1
7813	5.0	 I haven't tested the battery life yet though	1
7814	5.0	 So its a 5 for now	1
7815	5.0	So many debate the price and sound quality	1
7816	5.0	 I'm not going to do that	1
7817	5.0	 I know if that is all you care about you can find better	1
7819	5.0	 I have a MacBook, Ipad, Apple watch, and Iphone	1
7820	5.0	 It switches so easy between them	1
7821	5.0	 I use wifi calling a lot and can use any device to do this even when I forget my phone somewhere else	1
7822	5.0	 That is why the easy device switching is important to me and it is faster than previous generation	1
7823	1.0	When I receive them open the box they came just like this looks like they’ve been used and they were broken so only 1 worked didn’t really get to try them out very disappointed	0
7824	2.0	Even though I’m sure to keep my AirPods clean, after a year, so much earwax has been jammed into the AirPods that audio is significantly quieter	1
7825	2.0	 Not worth the money	0
7826	2.0	 No noise cancellation which is pretty standard at the end of 2021	0
7827	2.0	 Battery is great	1
7828	2.0	 The AirPods last for a long time but the case starts to deplete faster as you use them	0
7829	2.0	 The microphone is horrible	0
7831	2.0	 I feel there are better options than these	1
7832	2.0	 If you want to spend some extra money, the AirPods Pro’s are a good choice	0
7833	2.0	 Silicone tips (which would prevent the earwax issue), great noise cancellation, better microphones, recent	0
7834	2.0	 Conclusion is, they’re great for about a year but unless you don’t produce earwax, they start to get quieter	1
7835	4.0	I really like over the head, noise canceling headphones, but it gets pretty hot over the summer in LA, so I can't wear them as often as I would like	1
7836	4.0	 I decided to try the AirPods after several recommendations from my friends	1
7837	4.0	 It doesn't cancel external noise, but they feel weightless and they are incredibly easy to set up	1
7838	4.0	 The battery lasts a decent amount of time and the charging case is small enough that you can keep it in your pocket	1
7839	4.0	 They fit really well	1
7840	4.0	 They don't reproduce low frequencies as well as over the head headphones, but they don't sound bad at all	1
7841	4.0	 A great buy for non-audiophiles	1
7842	5.0	I love my AirPods so far	1
7843	5.0	 I have only had them for a few days but they have been great for listening to music	1
7844	5.0	 The sound quality is amazing and I have had no problems with connecting to my iPhone XS	1
7845	5.0	 They connect as soon as I put them in my ears, which is very convenient	1
7846	5.0	 They connected right away to my iPad with no problem as well	1
